artist_id,artist_name,total_followers,genres,popularity
72nLe76yBFSlP6VBzME358,SHAUN,217641,['k-pop'],67
3KwmxIhSe9UTSEF37kwngR,SHAED,123127,"['electropop', 'pop']",68
0iqkVK6sTXi7DZWWOeKy8Q,PDL,106676,"['opm', 'pinoy hip hop', 'pinoy r&b']",57
5KnoVkIUGmK0PiDKMjz2LM,Feder,164181,"['francoton', 'new french touch', 'tropical house']",63
7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,50502,['brazilian gospel'],29
6ioOEWNNGK40H8xrGj6XPW,XYLØ,230821,"['electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop', 'vapor soul']",60
01pKrlgPJhm5dB4lneYAqS,Sigma,262072,"['dance pop', 'drum and bass', 'edm', 'house', 'liquid funk', 'pop dance', 'tropical house', 'uk dance']",67
1z7b1Pr1rSlvWRzsW3HOrS,Russ,3852161,"['hawaiian hip hop', 'pop rap', 'rap']",82
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,433953,"['piano rock', 'viral pop']",74
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,5430424,"['melodic rap', 'pop rap', 'rap', 'trap']",87
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,366215,"['dark clubbing', 'destroy techno', 'electro house']",66
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,4262935,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",81
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,6660801,"['pop', 'uk pop']",87
4sTQVOfp9vEMCemLw50sbu,Galantis,3020486,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",77
2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,104864,['opm'],46
2KC9Qb60EaY0kW4eH68vr3,ITZY,1524629,['k-pop girl group'],74
5e4Dhzv426EvQe3aDb64jL,Shania Twain,2132632,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",75
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,1407761,"['british indie rock', 'modern rock', 'rock']",81
7bT6URJrhJleZUfkrysELD,Armi Millare,9338,['pinoy singer-songwriter'],39
7aerdWadzubpu06Oxysg6R,Paolo Sandejas,3443,"['opm', 'pinoy indie']",34
43CiK1548VVp2DT95joswS,Billy Crawford,13407,"['opm', 'pinoy r&b']",40
1MIVXf74SZHmTIp4V4paH4,Mabel,1142452,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",79
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,4855956,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",81
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,2843112,"['k-pop', 'k-pop boy group']",76
0haZhu4fFKt0Ag94kZDiz2,Sofia Reyes,1818334,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",71
5qa31A9HySw3T7MKWI9bGg,FLETCHER,386775,"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop', 'social media pop']",74
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,547315,"['contemporary country', 'pop', 'texas country']",78
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,47568,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",48
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2691331,"['bedroom pop', 'pop']",80
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,3964091,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",83
57RB9qdhVRreynzLJ5tPkD,Avery,96,[],0
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,761354,"['k-pop', 'k-pop girl group']",69
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,654983,"['dance pop', 'europop', 'soft rock']",69
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,116489,"['opm', 'pinoy indie', 'pinoy r&b']",57
0jarApAsbmiCkYhz0590mE,Freestyle,112065,"['dance pop', 'opm']",58
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,458511,"['alternative pop rock', 'pop']",75
70ljCILl0aVXitf3K39YvT,Join The Club,209368,"['opm', 'pinoy indie', 'pinoy rock']",52
56oDRnqbIiwx4mymNEv7dS,Lizzo,3544102,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop dance', 'pop rap', 'trap queen']",78
6vCnF48qqPHgVMBEvcbgkU,CLR,63341,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",54
6gcteR920pLEynlHzjSRYd,Kiyo,159690,"['opm', 'pinoy hip hop', 'tagalog rap']",60
5DuzBeOgFwViFcv00Q5PFb,WINNER,1944127,"['k-pop', 'k-pop boy group']",62
2UeuiDT17tm6ljs9D4bSMX,Agsunta,361415,"['opm', 'pinoy rock']",57
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",5704566,"['hip hop', 'rap']",85
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,599048,"['pop r&b', 'st louis rap']",70
0C8kbAJOGo7CHx8jDTyTfR,Mena Massoud,14936,['show tunes'],55
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,270890,['vapor pop'],67
5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,83612,"['broadway', 'disney', 'hollywood', 'movie tunes', 'show tunes']",64
50co4Is1HCEo8bhOyUWKpn,Young Thug,5853716,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",91
7cVZApDoQZpS447nHTsNqu,LeeHi,716820,"['k-pop', 'korean pop']",67
41qil2VaGbD194gaEcmmyx,Will Smith,738267,"['hip hop', 'pop rap']",71
7zYj9S9SdIunYCfSm7vzAR,SOMI,402684,['k-pop'],62
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,1533964,"['canadian hip hop', 'pop']",78
2Xr7M6vawpp6zwKOMU7iBU,Reneé Dominique,80766,['pinoy indie'],54
1dpv0XBdgUa5z4vzn7ahIz,Donnalyn Bartolome,196297,['opm'],45
14scxEoUN7Dcx1m4EQ7oHe,Ashley O,58703,[],51
7oEWmZ9dKlAVxTgmjUbYr4,J Boog,219971,"['jawaiian', 'kaneka', 'polynesian pop']",63
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,113708,['country rap'],65
2OYCiru0FZMaAXWn6eL7MA,VVS Collective,19366,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",49
0YrWkiT8pKvEu71t5Yllj7,Arvey,40901,"['opm', 'pinoy hip hop', 'tagalog rap']",44
71hhKLR9oCOsHLdRIoQ5OU,King Badger,88465,"['opm', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",56
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,438260,['indonesian pop'],64
6USMTwO0MNDnKte5a5h0xx,Y2K,257135,['pop rap'],72
1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,34456,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",39
4qIVPF0s71ZYW3qzhu5GkF,Kina,578040,"['pop', 'sad rap']",78
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,3270184,"['melodic rap', 'rap', 'trap']",81
117XFtbZPnCI1EYKjYZWJc,Skusta Clee,457351,"['opm', 'pinoy hip hop', 'tagalog rap']",71
2NjfBq1NflQcKSeiDooVjY,Tones And I,2552747,"['australian pop', 'pop']",82
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,3148479,"['houston rap', 'pop', 'pop rap', 'trap queen']",89
1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,139862,"['opm', 'pinoy r&b']",55
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,180887,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",44
6C4irZ60X8G7UimMRQiCcg,X1,294477,['k-pop'],50
3g7vYcdDXnqnDKYFwqXBJP,SB19,107128,['pinoy idol pop'],50
28B54RKpJrEmDoGSTjsfY6,Magnus Haven,302111,['opm'],58
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2062711,"['contemporary country', 'pop']",80
5BHFSMEjfLVx1JwRWjAOsE,SuperM,1301317,['k-pop'],67
6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,207319,['opm'],52
4ofCBoyEiGSePFAG500xev,Regard,115838,"['edm', 'pop dance', 'pop edm', 'tropical house']",79
3lFMRWaEWZlfXdBig97kks,Nik Makino,192424,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",58
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,563169,"['pop rap', 'rhode island rap']",77
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,5583443,"['emo', 'pop punk']",80
4jpsw9CQS439N0B7SecMgf,Ant Saunders,79106,"['chill r&b', 'pop']",64
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,201442,"['canadian contemporary r&b', 'indie cafe pop', 'pop']",78
7xX15v6ahAkcT14kHfB9wB,True Damage,80710,['k-rap'],58
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,329963,"['hollywood', 'show tunes']",76
7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,6469,['opm'],43
1SrWbIDP84JcSDr0oTBAQw,Matthaios,614432,"['opm', 'pinoy hip hop', 'tagalog rap']",65
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,82310,"['hollywood', 'show tunes']",70
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,63515,"['disney', 'hollywood', 'show tunes']",70
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,22441,"['hollywood', 'movie tunes', 'show tunes']",67
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,19383,['hollywood'],65
70kkdajctXSbqSMJbQO424,Kacey Musgraves,902789,"['contemporary country', 'country dawn', 'texas country']",77
2SrSdSvpminqmStGELCSNd,Stormzy,2135353,"['grime', 'uk hip hop']",80
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,551493,"['alternative r&b', 'melodic rap', 'pop rap']",78
4sEykiNSzZbkFkNXTb1bVd,Hotdog,37882,"['classic opm', 'manila sound', 'opm']",44
1vVHevk2PD45epYnDi9CCc,Jack Stauber,793751,['pittsburgh indie'],71
51Blml2LZPmy7TTiAg47vQ,U2,7812022,"['irish rock', 'permanent wave', 'rock']",82
6gbGGM0E8Q1hE511psqxL0,Ray J,708529,"['pop rap', 'r&b', 'urban contemporary']",62
391oLRVmoTkumiN79HkTWu,Darlene Love,36609,"['adult standards', 'brill building pop', 'motown']",67
0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,3081964,"['k-pop', 'k-pop girl group']",75
790FomKkXshlbRYZFtlgla,KAROL G,14432472,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",90
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,5331651,"['melodic rap', 'rap', 'trap']",89
4r63FhuTkUYltbVAg5TQnk,DaBaby,5625586,"['north carolina hip hop', 'rap']",94
4Gso3d4CscCijv0lmajZWs,Don Toliver,1210584,"['rap', 'trap']",87
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,4988800,"['dance pop', 'pop']",89
4vxaQs6vK54nK89J1VtLex,PUBLIC,146533,['indie rockism'],69
4LLpKhyESsyAXpc4laK94U,Mac Miller,5380479,"['hip hop', 'pittsburgh rap', 'rap']",87
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,1682892,"['boy band', 'hip hop', 'rap']",77
2kxP07DLgs4xlWz8YHlvfh,NIKI,710276,"['indonesian r&b', 'pop']",74
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,4049175,"['disco', 'mellow gold', 'soft rock']",80
3gz6bSc7rsT9g4cB7r4xac,Young Vito,577,[],6
2EGJbNf0Hva2C2N6hvhMXD,Soulstice,41058,"['pinoy hip hop', 'tagalog rap']",52
4XpUIb8uuNlIWVKmgKZXC0,ZICO,861738,"['k-pop', 'k-rap', 'korean pop', 'korean r&b']",69
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,327410,[],70
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,9711765,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",88
4ETSs924pXMzjIeD6E9b4u,Surfaces,645143,"['bedroom soul', 'pop']",76
060TqET6tyyfAQLXDyIDD8,Raf Davis,24324,"['pinoy hip hop', 'pinoy trap']",52
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,2206666,"['adult standards', 'mellow gold', 'soft rock']",72
6bmlMHgSheBauioMgKv2tn,Powfu,759174,['sad rap'],81
3PDFGpPl4ienSn5Vwisfrh,Flow G,283930,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",66
7dxr6AabRWhsfYRyVJlErK,MC Einstein,9038,"['pinoy hip hop', 'tagalog rap']",62
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,565199,"['nz pop', 'pop']",76
3JsHnjpbhX4SnySpvpa9DK,V,2239905,['korean ost'],67
2Q9c6ETFOkDDTy53U7DIgr,Maximillian,266030,['opm'],67
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,2802941,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",75
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,1485855,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",73
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,635858,"['melodic rap', 'rap']",82
1Do4bSzfUl0KWL9r1fITu0,Yoon Mirae,188397,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']",60
6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,200111,"['k-indie', 'k-pop', 'korean pop']",64
0xRXCcSX89eobfrshSVdyu,MEDUZA,368212,"['edm', 'pop dance', 'pop house', 'tropical house']",83
3r0NbTTxtCBUyxcIR4prXr,Jr Crown,45334,"['pinoy hip hop', 'tagalog rap']",62
3FwNjtXQCdxpDOXmgJQGnG,Emman,151711,"['opm', 'pinoy hip hop', 'tagalog rap']",58
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,2745320,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",81
1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,111339,['tropical house'],75
3O5HD95HTEPgoPFOjAb7yV,DripReport,85502,['viral rap'],66
2TJHmhbmT7L3gw2NKyDTHh,Manu Pilas,25033,[],58
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,2171326,"['k-pop', 'k-pop girl group']",79
6eJqAWJdd8JhAN1pQGie4r,Casting Crowns,1279751,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",69
6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,75767,"['australian pop', 'pop', 'uk pop']",73
6nfDaffa50mKtEOwR8g4df,GOT7,4437105,"['k-pop', 'k-pop boy group']",75
3ybZTNrlK0QhL4rBxfLHOc,Gaho,165900,"['k-pop', 'korean pop']",66
2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,168879,['rap'],71
59IohbmVWokN339BcxYt1S,Danzz,185,[],10
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,9142680,"['dance pop', 'electropop', 'pop']",83
3qNVuliS40BLgXGxhdBdqu,TAEYEON,1686734,['k-pop'],72
19POcrtA9EM2Bvlgf19VPu,Brian Pepito,363,"['bisaya rap', 'vispop']",40
1IFBgp2dkXquUYSNEY6hK7,Soulthrll,6810,"['bisaya rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",55
27CDb3SwK4OdTI0YrGR9vH,Tanya Manalang,1121,[],39
5TnQc2N1iKlFjYD7CPGvFc,DAY6,1906697,"['k-pop', 'k-pop boy group']",73
4YXNoMVTHRt01jYaKXTumJ,Raiden,21181,[],54
76BiSFOr2qBMR7TtLxOG5o,Gian Magdangal,516,[],33
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,3742323,['k-rap'],72
7f4ignuCJhLXfZ9giKT7rH,NCT 127,3492884,"['k-pop', 'k-pop boy group']",75
1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,128280,['melodic rap'],73
6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,49007,"['pinoy hip hop', 'tagalog rap']",54
52gTrzyF0DyfkFl1DQz9Oq,Music Hero,49351,['opm'],59
6sFHvCyqklnJpXC9Nh1aag,Alexander 23,129475,"['indie cafe pop', 'indie pop', 'pop', 'social media pop']",73
4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,1626111,['k-pop'],71
0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,144104,"['alternative r&b', 'pop']",69
7uDdl5V5AETSFY7K3muu22,Arthur Nery,97488,"['opm', 'pinoy indie', 'tagalog rap']",61
19vSzy8s8Vc04MWTqExkLN,Ajay Stephens,15360,[],45
1slszTGbkp1uNnI6G5uD0X,BANG YE DAM,106840,[],51
56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,71848,['nz pop'],79
7vPGzgDg3qGUY5bWtrO3K4,Conkarah,62890,['jawaiian'],64
3f0X043zSojego7Qn4Yi6U,Ace Banzuelo,5521,"['opm', 'pinoy indie', 'pinoy r&b']",43
0u6GtibW46tFX7koQ6uNJZ,Topic,121294,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']",80
7Dhd8nNMvFdye1R3Y8wE6C,Lil Vinceyy,7046,['pinoy hip hop'],52
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,4668772,"['k-pop', 'k-pop boy group']",78
2dIgFjalVxs4ThymZ67YCE,Stray Kids,3710036,"['k-pop', 'k-pop boy group']",80
7bmYpVgQub656uNTu6qGNQ,Hwa Sa,1198809,"['k-pop', 'korean mask singer']",70
3JDG63cSaK3xgDnB2H55Xp,Audrey Mika,157845,[],68
2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,653,['pinoy singer-songwriter'],42
0NIPkIjTV8mB795yEIiPYL,Wallows,1652149,"['indie pop', 'modern rock', 'rock']",78
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,192840,['k-pop'],63
36cIRruPdUPW82OmPWVUQ7,Michael Bars,2726,[],34
6741jcSlgsv0M3B4ruIPS5,EXO-SC,730198,"['k-pop', 'k-pop boy group']",58
2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,57790,[],68
5ENj57ble0bsG2s6C0vVkc,Alessandra De Rossi,1585,[],41
2IDLDx25HU1nQMKde4n61a,Rich Brian,1712760,['indonesian hip hop'],73
5GoU6Zkbt3w10nTYq6vBQh,Twenty-Nine Eleven,9301,['opm'],42
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,675133,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",86
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,2600820,"['bedroom pop', 'electropop', 'indie pop', 'pop']",84
3KonOYiLsU53m4yT7gNotP,TREASURE,533162,['k-pop'],71
4BBN286rBKyCWsSPq2cxYO,Sam Kim,208938,"['chill r&b', 'k-indie', 'k-pop', 'korean pop', 'korean r&b']",62
1KP6TWI40m7p3QBTU6u2xo,BØRNS,952059,"['modern rock', 'pop']",75
6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,10585,[],46
4slXciON4jYY6mqE9LjSFx,Bandang Lapis,49332,['opm'],61
45dkTj5sMRSjrmBSBeiHym,Tate McRae,1116330,"['dance pop', 'electropop', 'pop', 'post-teen pop']",84
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,709161,['cali rap'],88
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,3718643,['brooklyn drill'],94
0ZVAv3drBuIRSc88ATH6UK,DJ Noiz,50668,"['dubsteppe', 'nz hip hop', 'polynesian pop']",54
3Q2ya2vGeOhQ9CaF9wWNP6,Shane Filan,103280,['irish pop'],61
6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,304199,['opm'],52
6DgP9otnZw5z6daOntINxp,Joel Corry,143791,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']",82
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,511302,"['bedroom soul', 'pop']",79
3QJUFtGBGL05vo0kCJZsmT,salem ilese,94223,"['modern indie pop', 'social media pop']",71
3wVXTWabe3viT0jF7DfjOL,Vedo,206894,['pop r&b'],73
3hB5x7E5sQzBHuG3xiqmUC,Logan Harris,3855,[],24
5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,8003,['opm'],47
3ID2V4b0oGSEbwPENAsdbG,Gagong Rapper,2335,[],40
6MPCFvOQv5cIGfw3jODMF0,Internet Money,210837,"['pop rap', 'rap', 'trap']",85
021sXp6RH5MQCCp2hmal6q,Jom,18067,"['opm', 'pinoy r&b']",53
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,97705,"['modern indie pop', 'pop']",70
7MPGCB854Qo4alYMOPkBka,Ritt Momney,79192,['bedroom pop'],76
7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,30359,['pinoy indie'],58
543f0NvGig5Moo9XROTUur,Ebe Dancel,97236,"['opm', 'pinoy rock']",54
2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,391464,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",63
3l0CmX0FuQjFxr8SK7Vqag,Clairo,2159271,['bedroom pop'],83
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,2266106,"['k-pop', 'k-pop boy group']",76
6ZPADYpgSS0VwqZPJeX54p,CARELESS,18133,"['pinoy r&b', 'pinoy trap']",47
4zrB9WV6Z0iKKnGb1Pj0P2,AJ Rafael,116885,"['opm', 'viral pop']",58
0qlWcS66ohOIi0M8JZwPft,GFRIEND,1028409,"['k-pop', 'k-pop girl group']",70
1r4hJ1h58CWwUQe3MxPuau,Maluma,23400529,"['reggaeton', 'reggaeton colombiano']",92
6YVMFz59CuY7ngCxTxjpxE,aespa,232617,[],66
20DZAfCuP1TKZl5KcY7z3Q,SLANDER,246236,"['dubstep', 'edm', 'electronic trap', 'pop dance']",72
2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,4773,['opm'],51
50ifAXDdkDGG0RTON2If8K,Slapshock,119255,"['opm', 'pinoy metal', 'pinoy rock']",54
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,479333,[],70
6iVo62B0bdTknRcrktCmak,KAI,260771,['k-pop'],69
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,2463192,"['basshall', 'francoton']",81
7MmIC8lbUdmL6c05M63KF6,The Rossman Ensemble,85,[],55
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,1210032,['australian hip hop'],92
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,6207441,"['dance pop', 'pop', 'urban contemporary']",81
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",2724442,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",76
0bBz5bRBkExaej2HxtVfCw,347aidan,126916,['sad rap'],73
05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",179770,[],73
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,732402,"['pop', 'post-teen pop']",89
